mal_id,weekId,title,english_title,seriesName,ups,comment_count,episode,Year,season,airsDayOfWeek
39468,4,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,Ascendance of a Bookworm: I'll do anything to become a librarian,729,444,8,2019,fall,Wednesday
39196,4,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,Welcome to Demon School! Iruma-Kun,710,250,7,2019,fall,Saturday
40004,4,Boku-tachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,We Never Learn: BOKUBEN,589,160,7,2019,winter,Sunday
37972,4,Hoshiai no Sora,Stars Align,Stars Align,561,165,7,2019,fall,Friday
39539,4,No Guns Life,No Guns Life,No Guns Life,527,53,7,2019,fall,Friday
39030,4,Hataage! Kemono Michi,Kemono Michi: Rise Up,Kemono Michi: Rise Up,514,123,8,2019,fall,Wednesday
37393,4,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,Didn't I Say to Make My Abilities Average in the Next Life?!,498,144,7,2019,fall,Monday
39940,4,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,Food Wars! Shokugeki no Soma,490,131,6,2019,fall,Saturday
39491,4,PSYCHO-PASS 3,PSYCHO-PASS 3,Psycho-Pass,470,148,5,2019,spring,Friday
38328,4,Azur Lane,AZUR LANE,Azur Lane,463,320,7,2019,fall,Thursday
40351,4,Pocket Monsters (2019),,Pocket Monsters (2019),451,222,1,2019,fall,Sunday
34572,4,Black Clover,Black Clover,Black Clover,435,127,110,2019,fall,Tuesday
36369,4,Ginga Eiyuu Densetsu -Die Neue These- Seiran 1,Legend of the Galactic Heroes: Die Neue These Second,Legend of the Galactic Heroes,296,139,8,2019,fall,""
39806,4,Mugen no Juunin: Immortal,Blade of the Immortal,,277,39,8,2019,fall,""
38572,4,Assassins Pride,ASSASSINS PRIDE,Assassins Pride,273,107,7,2019,fall,Thursday
37403,4,Ahiru no Sora,,Ahiru no Sora,264,50,8,2019,fall,Wednesday
21877,4,High Score Girl II,Hi Score Girl II,Hi Score Girl,254,47,4,2019,winter,""
38080,4,Kono Oto Tomare! 2,Kono Oto Tomare!: Sounds of Life Season 2,Kono Oto Tomare!: Sounds of Life,235,41,7,2019,winter,Sunday
39523,4,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,High School Prodigies Have It Easy Even In Another World,High School Prodigies Have It Easy Even in Another World!,188,157,8,2019,fall,Thursday
38276,4,Houkago Saikoro Club,After School Dice Club,After School Dice Club,180,67,8,2019,fall,Thursday
38161,4,Kabukicho Sherlock,Case File nº221: Kabukicho,Case File nº221: Kabukicho,163,18,6,2019,fall,Saturday
40178,4,Null Peta,Null & Peta,Null & Peta,152,31,7,2019,fall,Friday
39355,4,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,131,38,8,2019,winter,Thursday
40196,4,Kandagawa Jet Girls,,Kandagawa Jet Girls,105,28,6,2019,fall,Tuesday
00021,4,One Piece,One Piece,One Piece,104,49,910,2019,fall,Sunday
38529,4,Rifle Is Beautiful,Chidori RSC,Rifle is Beautiful,104,43,6,2019,fall,Sunday
39701,4,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Wrath of the Gods,The Seven Deadly Sins,88,28,7,2019,fall,Wednesday
36587,4,GRANBLUE FANTASY The Animation Season 2,GRANBLUE FANTASY The Animation Season 2,Granblue Fantasy The Animation,88,16,6,2019,winter,Saturday
38390,4,Chuubyou Gekihatsu Boy,Outburst Dreamer Boys,Outburst Dreamer Boys,71,24,7,2019,fall,Thursday
38731,4,Diamond no Ace: Act II,,Ace of Diamond,63,15,34,2019,fall,Tuesday
39799,4,Val x Love,Val x Love,Val x Love,45,14,7,2019,fall,Saturday
39063,4,Fairy Gone 2,Fairy gone Season 1 Part 2,Fairy gone,44,29,7,2019,winter,Monday
39567,4,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,Special 7: Special Crime Investigation Unit,Special 7: Special Crime Investigation Unit,43,12,7,2019,fall,Sunday
39590,4,Africa no Salaryman,Africa Salaryman,Africa Salaryman,43,9,7,2019,fall,Monday
39506,4,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,35,49,7,2019,fall,Monday
40228,4,Bananya: Fushigi na Nakama-tachi,Bananya and the Curious Bunch,Bananya,26,5,8,2019,fall,Tuesday
39959,4,Ani ni Tsukeru Kusuri wa Nai! 3,,Please Take My Brother Away,19,3,7,2019,spring,Monday
37268,4,Z/X: Code Reunion,Z/X: Code Reunion,Z/X: Code Reunion,18,6,7,2019,fall,Tuesday
39194,4,Shin Chuuka Ichiban!,True Cooking Master Boy,Cooking Master Boy,16,12,6,2019,fall,Saturday
40192,4,Gundam Build Divers Re:RISE,Gundam Build Divers Re:RISE,Gundam Build Divers Re:Rise,11,2,8,2019,fall,Thursday
37140,4,Gegege no Kitarou (2018),GeGeGe no Kitaro,GeGeGe no Kitaro (2018),11,2,81,2019,fall,Sunday
38578,4,Star☆Twinkle Precure,,Star ☆ Twinkle Precure,10,6,40,2019,fall,Sunday
40266,4,Aikatsu on Parade!,,Aikatsu on Parade!,8,2,7,2019,fall,Saturday
39183,4,Super Shiro,,Super Shiro,6,1,6,2019,fall,Monday
38670,4,ACTORS: Songs Connection,Actors: Songs Connection,Actors: Songs Connection,6,1,7,2019,fall,Sunday
38331,4,Stand My Heroes: PIECE OF TRUTH,Stand My Heroes: Piece of Truth,Stand My Heroes: Piece of Truth,5,6,7,2019,fall,Monday
235,4,Meitantei Conan,Case Closed,Detective Conan,5,10,959,2019,fall,Saturday
03425,4,Meiken Lassie,,Lassie,3,1,22,2019,fall,""
32212,4,Ensemble Stars!,Ensemble Stars!,Ensemble Stars!,3,1,19,2019,fall,Sunday
40197,4,Urashimasakatasen no Nichijou,Days of Urashimasakatasen,Days of Urashimasakatasen,2,1,8,2019,fall,Wednesday
38408,5,Boku no Hero Academia 4,My Hero Academia Season 4,,4626,922,4,2019,summer,Saturdays
38691,5,Dr. STONE,Dr. STONE,Dr. Stone,3284,1067,19,2019,fall,Friday
38671,5,Enen no Shouboutai,Fire Force,Fire Force,1948,445,16,2019,fall,Saturday
39597,5,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,Sword Art Online,1819,686,5,2019,fall,Sunday
38483,5,Ore wo Suki nano wa Omae dake ka yo,ORESUKI: Are you the only one who loves me?,ORESUKI Are you the only one who loves me?,1766,503,7,2019,fall,Thursday
38084,5,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order - Absolute Demonic Front: Babylonia,1598,577,6,2019,fall,Saturday
38659,5,Shinchou Yuusha: Kono Yuusha ga Ore TUEEE Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,Cautious Hero: The Hero Is Overpowered but Overly Cautious,1527,516,6,2019,fall,Wednesday
37379,5,Chihayafuru 3,Chihayafuru 3,Chihayafuru,1030,148,6,2019,spring,Tuesday
39195,5,BEASTARS,,Beastars,954,258,6,2019,fall,Thursday
40004,5,Boku-tachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,We Never Learn: BOKUBEN,821,126,6,2019,winter,Sunday
39196,5,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,Welcome to Demon School! Iruma-Kun,791,282,6,2019,fall,Saturday
39468,5,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,Ascendance of a Bookworm: I'll do anything to become a librarian,664,349,7,2019,fall,Wednesday
39539,5,No Guns Life,No Guns Life,No Guns Life,640,90,6,2019,fall,Friday
39491,5,PSYCHO-PASS 3,PSYCHO-PASS 3,Psycho-Pass,628,259,4,2019,spring,Friday
37393,5,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,Didn't I Say to Make My Abilities Average in the Next Life?!,619,266,6,2019,fall,Monday
37972,5,Hoshiai no Sora,Stars Align,Stars Align,597,185,5,2019,fall,Friday
37525,5,Babylon,BABYLON,Babylon,589,158,6,2019,fall,Sunday
39030,5,Hataage! Kemono Michi,Kemono Michi: Rise Up,Kemono Michi: Rise Up,559,134,7,2019,fall,Wednesday
39940,5,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,Food Wars! Shokugeki no Soma,526,123,5,2019,fall,Saturday
34572,5,Black Clover,Black Clover,Black Clover,521,152,109,2019,fall,Tuesday
37972,5,Hoshiai no Sora,Stars Align,Stars Align,507,114,6,2019,fall,Friday
21877,5,High Score Girl II,Hi Score Girl II,Hi Score Girl,414,116,3,2019,winter,""
36369,5,Ginga Eiyuu Densetsu -Die Neue These- Seiran 1,Legend of the Galactic Heroes: Die Neue These Second,Legend of the Galactic Heroes,323,146,7,2019,fall,""
38572,5,Assassins Pride,ASSASSINS PRIDE,Assassins Pride,312,109,6,2019,fall,Thursday
39806,5,Mugen no Juunin: Immortal,Blade of the Immortal,,307,86,7,2019,fall,""
37403,5,Ahiru no Sora,,Ahiru no Sora,300,72,7,2019,fall,Wednesday
38080,5,Kono Oto Tomare! 2,Kono Oto Tomare!: Sounds of Life Season 2,Kono Oto Tomare!: Sounds of Life,273,48,6,2019,winter,Sunday
39523,5,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,High School Prodigies Have It Easy Even In Another World,High School Prodigies Have It Easy Even in Another World!,239,144,7,2019,fall,Thursday
38276,5,Houkago Saikoro Club,After School Dice Club,After School Dice Club,213,67,7,2019,fall,Thursday
38161,5,Kabukicho Sherlock,Case File nº221: Kabukicho,Case File nº221: Kabukicho,175,25,5,2019,fall,Saturday
40178,5,Null Peta,Null & Peta,Null & Peta,157,38,6,2019,fall,Friday
34566,5,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,150,83,132,2019,fall,Sunday
00021,5,One Piece,One Piece,One Piece,145,27,909,2019,fall,Sunday
39701,5,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Wrath of the Gods,The Seven Deadly Sins,129,41,6,2019,fall,Wednesday
39355,5,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,119,21,7,2019,winter,Thursday
40196,5,Kandagawa Jet Girls,,Kandagawa Jet Girls,114,26,5,2019,fall,Tuesday
38529,5,Rifle Is Beautiful,Chidori RSC,Rifle is Beautiful,96,36,5,2019,fall,Sunday
38731,5,Diamond no Ace: Act II,,Ace of Diamond,87,51,33,2019,fall,Tuesday
39799,5,Val x Love,Val x Love,Val x Love,62,19,6,2019,fall,Saturday
38390,5,Chuubyou Gekihatsu Boy,Outburst Dreamer Boys,Outburst Dreamer Boys,56,25,6,2019,fall,Thursday
39063,5,Fairy Gone 2,Fairy gone Season 1 Part 2,Fairy gone,54,17,6,2019,winter,Monday
39590,5,Africa no Salaryman,Africa Salaryman,Africa Salaryman,51,19,6,2019,fall,Monday
39567,5,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,Special 7: Special Crime Investigation Unit,Special 7: Special Crime Investigation Unit,46,23,6,2019,fall,Sunday
39506,5,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,32,62,6,2019,fall,Monday
40228,5,Bananya: Fushigi na Nakama-tachi,Bananya and the Curious Bunch,Bananya,30,5,7,2019,fall,Tuesday
39959,5,Ani ni Tsukeru Kusuri wa Nai! 3,,Please Take My Brother Away,29,3,6,2019,spring,Monday
38331,5,Stand My Heroes: PIECE OF TRUTH,Stand My Heroes: Piece of Truth,Stand My Heroes: Piece of Truth,12,3,6,2019,fall,Monday
37268,5,Z/X: Code Reunion,Z/X: Code Reunion,Z/X: Code Reunion,12,5,6,2019,fall,Tuesday
235,5,Meitantei Conan,Case Closed,Detective Conan,11,3,958,2019,fall,Saturday
38670,5,ACTORS: Songs Connection,Actors: Songs Connection,Actors: Songs Connection,10,4,6,2019,fall,Sunday
40192,5,Gundam Build Divers Re:RISE,Gundam Build Divers Re:RISE,Gundam Build Divers Re:Rise,9,0,7,2019,fall,Thursday
37140,5,Gegege no Kitarou (2018),GeGeGe no Kitaro,GeGeGe no Kitaro (2018),8,3,80,2019,fall,Sunday
40266,5,Aikatsu on Parade!,,Aikatsu on Parade!,8,3,6,2019,fall,Saturday
39194,5,Shin Chuuka Ichiban!,True Cooking Master Boy,Cooking Master Boy,7,5,5,2019,fall,Saturday
39183,5,Super Shiro,,Super Shiro,7,2,5,2019,fall,Monday
38578,5,Star☆Twinkle Precure,,Star ☆ Twinkle Precure,6,2,39,2019,fall,Sunday
03425,5,Meiken Lassie,,Lassie,5,1,21,2019,fall,""
32212,5,Ensemble Stars!,Ensemble Stars!,Ensemble Stars!,3,2,18,2019,fall,Sunday
40197,5,Urashimasakatasen no Nichijou,Days of Urashimasakatasen,Days of Urashimasakatasen,3,1,7,2019,fall,Wednesday
38691,6,Dr. STONE,Dr. STONE,Dr. Stone,5585,1445,17,2019,fall,Friday
38408,6,Boku no Hero Academia 4,My Hero Academia Season 4,,3623,802,3,2019,summer,Saturdays
37521,6,Vinland Saga,VINLAND SAGA,Vinland Saga,3064,626,16,2019,fall,Monday
38483,6,Ore wo Suki nano wa Omae dake ka yo,ORESUKI: Are you the only one who loves me?,ORESUKI Are you the only one who loves me?,2737,506,5,2019,fall,Thursday
38671,6,Enen no Shouboutai,Fire Force,Fire Force,2414,339,14,2019,fall,Saturday
38659,6,Shinchou Yuusha: Kono Yuusha ga Ore TUEEE Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,Cautious Hero: The Hero Is Overpowered but Overly Cautious,2333,506,4,2019,fall,Wednesday
38084,6,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order - Absolute Demonic Front: Babylonia,1792,762,4,2019,fall,Saturday
39597,6,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,Sword Art Online,1682,730,3,2019,fall,Sunday
39195,6,BEASTARS,,Beastars,1213,174,4,2019,fall,Thursday
39195,6,BEASTARS,,Beastars,1144,251,3,2019,fall,Thursday
40004,6,Boku-tachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,We Never Learn: BOKUBEN,966,247,4,2019,winter,Sunday
37379,6,Chihayafuru 3,Chihayafuru 3,Chihayafuru,910,104,2,2019,spring,Tuesday
37379,6,Chihayafuru 3,Chihayafuru 3,Chihayafuru,894,146,3,2019,spring,Tuesday
39030,6,Hataage! Kemono Michi,Kemono Michi: Rise Up,Kemono Michi: Rise Up,736,234,5,2019,fall,Wednesday
37393,6,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,Didn't I Say to Make My Abilities Average in the Next Life?!,711,489,4,2019,fall,Monday
39539,6,No Guns Life,No Guns Life,No Guns Life,709,147,4,2019,fall,Friday
39491,6,PSYCHO-PASS 3,PSYCHO-PASS 3,Psycho-Pass,671,250,2,2019,spring,Friday
39940,6,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,Food Wars! Shokugeki no Soma,657,165,3,2019,fall,Saturday
39196,6,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,Welcome to Demon School! Iruma-Kun,630,185,4,2019,fall,Saturday
37525,6,Babylon,BABYLON,Babylon,625,131,4,2019,fall,Sunday
37972,6,Hoshiai no Sora,Stars Align,Stars Align,617,200,4,2019,fall,Friday
39468,6,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,Ascendance of a Bookworm: I'll do anything to become a librarian,614,337,5,2019,fall,Wednesday
38328,6,Azur Lane,AZUR LANE,Azur Lane,601,339,5,2019,fall,Thursday
34572,6,Black Clover,Black Clover,Black Clover,522,159,107,2019,fall,Tuesday
21877,6,High Score Girl II,Hi Score Girl II,Hi Score Girl,410,113,1,2019,fall,""
39806,6,Mugen no Juunin: Immortal,Blade of the Immortal,,365,50,5,2019,fall,""
38572,6,Assassins Pride,ASSASSINS PRIDE,Assassins Pride,345,159,4,2019,fall,Thursday
37403,6,Ahiru no Sora,,Ahiru no Sora,330,140,5,2019,fall,Wednesday
36369,6,Ginga Eiyuu Densetsu -Die Neue These- Seiran 1,Legend of the Galactic Heroes: Die Neue These Second,Legend of the Galactic Heroes,286,77,5,2019,fall,""
38161,6,Kabukicho Sherlock,Case File nº221: Kabukicho,Case File nº221: Kabukicho,273,53,3,2019,fall,Saturday
38080,6,Kono Oto Tomare! 2,Kono Oto Tomare!: Sounds of Life Season 2,Kono Oto Tomare!: Sounds of Life,259,60,4,2019,winter,Sunday
39523,6,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,High School Prodigies Have It Easy Even In Another World,High School Prodigies Have It Easy Even in Another World!,225,168,5,2019,fall,Thursday
38276,6,Houkago Saikoro Club,After School Dice Club,After School Dice Club,214,75,5,2019,fall,Thursday
40178,6,Null Peta,Null & Peta,Null & Peta,169,27,4,2019,fall,Friday
39701,6,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Wrath of the Gods,The Seven Deadly Sins,156,38,4,2019,fall,Wednesday
36587,6,GRANBLUE FANTASY The Animation Season 2,GRANBLUE FANTASY The Animation Season 2,Granblue Fantasy The Animation,132,34,4,2019,winter,Saturday
40196,6,Kandagawa Jet Girls,,Kandagawa Jet Girls,131,51,4,2019,fall,Tuesday
38529,6,Rifle Is Beautiful,Chidori RSC,Rifle is Beautiful,126,56,3,2019,fall,Sunday
39355,6,Radiant 2,RADIANT Season 2,Yatogame-chan Kansatsu Nikki,123,37,5,2019,winter,Thursday
00021,6,One Piece,One Piece,One Piece,111,28,908,2019,fall,Sunday
38390,6,Chuubyou Gekihatsu Boy,Outburst Dreamer Boys,Outburst Dreamer Boys,96,41,4,2019,fall,Thursday
39799,6,Val x Love,Val x Love,Val x Love,87,15,4,2019,fall,Saturday
38731,6,Diamond no Ace: Act II,,Ace of Diamond,87,35,31,2019,fall,Tuesday
34566,6,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations,74,48,130,2019,fall,Sunday
39590,6,Africa no Salaryman,Africa Salaryman,Africa Salaryman,65,17,4,2019,fall,Monday
39063,6,Fairy Gone 2,Fairy gone Season 1 Part 2,Fairy gone,58,20,4,2019,winter,Monday
39506,6,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,Phantasy Star Online 2: Episode Oracle,49,51,4,2019,fall,Monday
39567,6,Keishicho Tokumu-bu Tokushu Kyoaku-han Taisaku-Shitsu Dai-Nana-ka: Tokunana,Special 7: Special Crime Investigation Unit,Special 7: Special Crime Investigation Unit,48,26,4,2019,fall,Sunday
39959,6,Ani ni Tsukeru Kusuri wa Nai! 3,,Please Take My Brother Away,38,5,4,2019,spring,Monday
40192,6,Gundam Build Divers Re:RISE,Gundam Build Divers Re:RISE,Gundam Build Divers Re:Rise,30,5,5,2019,fall,Thursday
40228,6,Bananya: Fushigi na Nakama-tachi,Bananya and the Curious Bunch,Bananya,26,5,5,2019,fall,Tuesday
39194,6,Shin Chuuka Ichiban!,True Cooking Master Boy,Cooking Master Boy,19,7,3,2019,fall,Saturday
38331,6,Stand My Heroes: PIECE OF TRUTH,Stand My Heroes: Piece of Truth,Stand My Heroes: Piece of Truth,16,8,4,2019,fall,Monday
37140,6,Gegege no Kitarou (2018),GeGeGe no Kitaro,GeGeGe no Kitaro (2018),15,5,79,2019,fall,Sunday
32212,6,Ensemble Stars!,Ensemble Stars!,Ensemble Stars!,13,1,16,2019,fall,Sunday
37268,6,Z/X: Code Reunion,Z/X: Code Reunion,Z/X: Code Reunion,10,3,4,2019,fall,Tuesday
34034,6,Pocket Monsters Sun & Moon,Pokémon the Series: Sun & Moon,Pokémon,8,5,145,2019,fall,Tuesday
38670,6,ACTORS: Songs Connection,Actors: Songs Connection,Actors: Songs Connection,7,2,4,2019,fall,Sunday
39183,6,Super Shiro,,Super Shiro,7,1,3,2019,fall,Monday
38578,6,Star☆Twinkle Precure,,Star ☆ Twinkle Precure,6,2,38,2019,fall,Sunday
40197,6,Urashimasakatasen no Nichijou,Days of Urashimasakatasen,Days of Urashimasakatasen,5,6,5,2019,fall,Wednesday
38715,6,SD Gundam World Sangoku Soketsuden,,SD Gundam World: Sangoku Soketsuden,3,0,4,2019,fall,Friday
03425,6,Meiken Lassie,,Lassie,3,1,19,2019,fall,""
40266,6,Aikatsu on Parade!,,Aikatsu on Parade!,2,3,4,2019,fall,Saturday
37521,7,Vinland Saga,VINLAND SAGA,Vinland Saga,3905,671,17,2019,fall,Monday
38691,7,Dr. STONE,Dr. STONE,Dr. Stone,2986,1087,18,2019,fall,Friday
38084,7,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order - Absolute Demonic Front: Babylonia,1787,600,5,2019,fall,Saturday
38671,7,Enen no Shouboutai,Fire Force,Fire Force,1735,370,15,2019,fall,Saturday
39597,7,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,Sword Art Online,1703,809,4,2019,fall,Sunday
38659,7,Shinchou Yuusha: Kono Yuusha ga Ore TUEEE Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,Cautious Hero: The Hero Is Overpowered but Overly Cautious,1698,592,5,2019,fall,Wednesday
38483,7,Ore wo Suki nano wa Omae dake ka yo,ORESUKI: Are you the only one who loves me?,ORESUKI Are you the only one who loves me?,1668,423,6,2019,fall,Thursday
37379,7,Chihayafuru 3,Chihayafuru 3,Chihayafuru,986,186,5,2019,spring,Tuesday
39195,7,BEASTARS,,Beastars,981,251,5,2019,fall,Thursday
37379,7,Chihayafuru 3,Chihayafuru 3,Chihayafuru,941,52,4,2019,spring,Tuesday
40004,7,Boku-tachi wa Benkyou ga Dekinai!,We Never Learn!: BOKUBEN Season 2,We Never Learn: BOKUBEN,857,201,5,2019,winter,Sunday
34572,7,Black Clover,Black Clover,Black Clover,857,276,108,2019,fall,Tuesday
37393,7,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,Didn't I Say to Make My Abilities Average in the Next Life?!,778,470,5,2019,fall,Monday
39491,7,PSYCHO-PASS 3,PSYCHO-PASS 3,Psycho-Pass,751,254,3,2019,spring,Friday
39539,7,No Guns Life,No Guns Life,No Guns Life,708,92,5,2019,fall,Friday
39196,7,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,Welcome to Demon School! Iruma-Kun,675,151,5,2019,fall,Saturday
37525,7,Babylon,BABYLON,Babylon,626,197,5,2019,fall,Sunday
39468,7,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ascendance of a Bookworm,Ascendance of a Bookworm: I'll do anything to become a librarian,609,354,6,2019,fall,Wednesday
38328,7,Azur Lane,AZUR LANE,Azur Lane,593,323,6,2019,fall,Thursday
39030,7,Hataage! Kemono Michi,Kemono Michi: Rise Up,Kemono Michi: Rise Up,583,149,6,2019,fall,Wednesday
39940,7,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,Food Wars! Shokugeki no Soma,526,116,4,2019,fall,Saturday
37403,7,Ahiru no Sora,,Ahiru no Sora,362,114,6,2019,fall,Wednesday
38572,7,Assassins Pride,ASSASSINS PRIDE,Assassins Pride,327,203,5,2019,fall,Thursday
21877,7,High Score Girl II,Hi Score Girl II,Hi Score Girl,297,57,2,2019,winter,""
